,Image,Accuracy,F1,Jaccard,Recall,Precision
0,new_data\test\image\volume-71_slice_11_0,1.0,1.0,1.0,1.0,1.0
1,new_data\test\image\volume-71_slice_26_0,1.0,1.0,1.0,1.0,1.0
2,new_data\test\image\volume-71_slice_33_0,1.0,1.0,1.0,1.0,1.0
3,new_data\test\image\volume-71_slice_46_0,1.0,1.0,1.0,1.0,1.0
4,new_data\test\image\volume-71_slice_50_0,1.0,1.0,1.0,1.0,1.0
5,new_data\test\image\volume-71_slice_51_0,1.0,1.0,1.0,1.0,1.0
6,new_data\test\image\volume-71_slice_85_0,0.9787406921386719,0.9787406921386719,0.9583664840111012,0.9787406921386719,0.9787406921386719
7,new_data\test\image\volume-71_slice_89_0,0.9855766296386719,0.9855766296386719,0.9715634107361099,0.9855766296386719,0.9855766296386719
8,new_data\test\image\volume-72_slice_13_0,1.0,1.0,1.0,1.0,1.0
9,new_data\test\image\volume-72_slice_15_0,1.0,1.0,1.0,1.0,1.0
10,new_data\test\image\volume-72_slice_16_0,1.0,1.0,1.0,1.0,1.0
11,new_data\test\image\volume-72_slice_35_0,0.999237060546875,0.999237060546875,0.998475284359467,0.999237060546875,0.999237060546875
12,new_data\test\image\volume-72_slice_39_0,0.9580650329589844,0.9580650329589844,0.9195055960928032,0.9580650329589844,0.9580650329589844
13,new_data\test\image\volume-72_slice_59_0,0.8526115417480469,0.8526115417480469,0.7430888254244783,0.8526115417480469,0.8526115417480469
14,new_data\test\image\volume-72_slice_6_0,0.9446983337402344,0.9446983337402344,0.895192686550439,0.9446983337402344,0.9446983337402344
15,new_data\test\image\volume-72_slice_76_0,0.9839401245117188,0.9864142125884128,0.9731926244816801,0.9889007740703679,0.9839401245117188
16,new_data\test\image\volume-72_slice_77_0,0.9860916137695312,0.9880609965159591,0.976403709229636,0.9900382613491434,0.9860916137695312
17,new_data\test\image\volume-72_slice_83_0,0.9993133544921875,0.9993133544921875,0.998627651301444,0.9993133544921875,0.9993133544921875
18,new_data\test\image\volume-72_slice_84_0,0.9981117248535156,0.9981117248535156,0.9962305674328641,0.9981117248535156,0.9981117248535156
19,new_data\test\image\volume-73_slice_106_0,0.9962310791015625,0.9962310791015625,0.9924904610613684,0.9962310791015625,0.9962310791015625
20,new_data\test\image\volume-73_slice_11_0,0.9273262023925781,0.9273262023925781,0.8644997243905475,0.9273262023925781,0.9273262023925781
21,new_data\test\image\volume-73_slice_18_0,1.0,1.0,1.0,1.0,1.0
22,new_data\test\image\volume-73_slice_1_0,0.9171218872070312,0.9173353479622869,0.8472940778437205,0.9175489081069529,0.9171218872070312
23,new_data\test\image\volume-73_slice_48_0,1.0,1.0,1.0,1.0,1.0
24,new_data\test\image\volume-73_slice_53_0,1.0,1.0,1.0,1.0,1.0
25,new_data\test\image\volume-73_slice_55_0,1.0,1.0,1.0,1.0,1.0
26,new_data\test\image\volume-73_slice_68_0,0.9987831115722656,0.9987831115722656,0.9975691811798234,0.9987831115722656,0.9987831115722656
27,new_data\test\image\volume-73_slice_74_0,0.9992408752441406,0.9992408752441406,0.9984829021548126,0.9992408752441406,0.9992408752441406
28,new_data\test\image\volume-73_slice_78_0,0.99920654296875,0.99920654296875,0.9984143440873331,0.99920654296875,0.99920654296875
29,new_data\test\image\volume-73_slice_83_0,0.997955322265625,0.997955322265625,0.995918988883813,0.997955322265625,0.997955322265625
30,new_data\test\image\volume-73_slice_84_0,0.9972457885742188,0.9972457885742188,0.994506706839226,0.9972457885742188,0.9972457885742188
31,new_data\test\image\volume-73_slice_86_0,0.9970970153808594,0.9970970153808594,0.994210836613986,0.9970970153808594,0.9970970153808594
32,new_data\test\image\volume-73_slice_8_0,0.9756622314453125,0.9756622314453125,0.952480970043646,0.9756622314453125,0.9756622314453125
33,new_data\test\image\volume-73_slice_96_0,0.9958992004394531,0.9960150850681098,0.9920618031752787,0.9961309966689942,0.9958992004394531
34,new_data\test\image\volume-74_slice_15_0,1.0,1.0,1.0,1.0,1.0
35,new_data\test\image\volume-74_slice_2_0,0.9989662170410156,0.9989662170410156,0.9979345692891032,0.9989662170410156,0.9989662170410156
36,new_data\test\image\volume-74_slice_30_0,1.0,1.0,1.0,1.0,1.0
37,new_data\test\image\volume-74_slice_37_0,1.0,1.0,1.0,1.0,1.0
38,new_data\test\image\volume-74_slice_41_0,1.0,1.0,1.0,1.0,1.0
39,new_data\test\image\volume-74_slice_47_0,1.0,1.0,1.0,1.0,1.0
40,new_data\test\image\volume-74_slice_5_0,1.0,1.0,1.0,1.0,1.0
41,new_data\test\image\volume-74_slice_61_0,1.0,1.0,1.0,1.0,1.0
42,new_data\test\image\volume-74_slice_67_0,0.9962921142578125,0.9962921142578125,0.9926116237705043,0.9962921142578125,0.9962921142578125
43,new_data\test\image\volume-74_slice_74_0,0.94061279296875,0.9470924772566215,0.8995020519835841,0.9536620551754545,0.94061279296875
44,new_data\test\image\volume-74_slice_94_0,0.9967155456542969,0.9967155456542969,0.9934525959582517,0.9967155456542969,0.9967155456542969
45,new_data\test\image\volume-74_slice_96_0,0.9989852905273438,0.9989852905273438,0.9979726382378721,0.9989852905273438,0.9989852905273438
46,new_data\test\image\volume-75_slice_18_0,1.0,1.0,1.0,1.0,1.0
47,new_data\test\image\volume-75_slice_19_0,1.0,1.0,1.0,1.0,1.0
48,new_data\test\image\volume-75_slice_23_0,1.0,1.0,1.0,1.0,1.0
49,new_data\test\image\volume-75_slice_26_0,1.0,1.0,1.0,1.0,1.0
50,new_data\test\image\volume-75_slice_30_0,1.0,1.0,1.0,1.0,1.0
51,new_data\test\image\volume-75_slice_57_0,0.9983367919921875,0.9983367919921875,0.996679107319674,0.9983367919921875,0.9983367919921875
52,new_data\test\image\volume-75_slice_64_0,0.9965667724609375,0.9967854124497065,0.9935914258221802,0.9970041483957882,0.9965667724609375
53,new_data\test\image\volume-75_slice_74_0,0.9939079284667969,0.9942132345786423,0.9884930571363533,0.9945187283144327,0.9939079284667969
54,new_data\test\image\volume-75_slice_78_0,0.9927787780761719,0.9927787780761719,0.9856611005275776,0.9927787780761719,0.9927787780761719
55,new_data\test\image\volume-76_slice_104_0,0.9974899291992188,0.998331570728802,0.9966686994968745,0.9991746337437237,0.9974899291992188
56,new_data\test\image\volume-76_slice_110_0,0.99774169921875,0.99774169921875,0.9954935752999209,0.99774169921875,0.99774169921875
57,new_data\test\image\volume-76_slice_132_0,0.9613227844238281,0.974246761756934,0.9497866791292288,0.9875229731689061,0.9613227844238281
58,new_data\test\image\volume-76_slice_151_0,0.9591407775878906,0.9721049457177322,0.9457239254804166,0.9854243744904998,0.9591407775878906
59,new_data\test\image\volume-76_slice_154_0,0.9976119995117188,0.9976119995117188,0.9952353769456178,0.9976119995117188,0.9976119995117188
60,new_data\test\image\volume-76_slice_41_0,1.0,1.0,1.0,1.0,1.0
61,new_data\test\image\volume-76_slice_70_0,1.0,1.0,1.0,1.0,1.0
62,new_data\test\image\volume-76_slice_86_0,0.9995002746582031,0.9995002746582031,0.9990010485177772,0.9995002746582031,0.9995002746582031
63,new_data\test\image\volume-77_slice_34_0,1.0,1.0,1.0,1.0,1.0
64,new_data\test\image\volume-77_slice_41_0,1.0,1.0,1.0,1.0,1.0
65,new_data\test\image\volume-77_slice_52_0,1.0,1.0,1.0,1.0,1.0
66,new_data\test\image\volume-77_slice_66_0,0.9974594116210938,0.9974594116210938,0.9949316997070127,0.9974594116210938,0.9974594116210938
67,new_data\test\image\volume-77_slice_67_0,0.9978065490722656,0.9978065490722656,0.99562269953829,0.9978065490722656,0.9978065490722656
68,new_data\test\image\volume-77_slice_80_0,0.9831314086914062,0.9831314086914062,0.9668224754844954,0.9831314086914062,0.9831314086914062
69,new_data\test\image\volume-77_slice_87_0,0.9970741271972656,0.9970741271972656,0.9941653259087676,0.9970741271972656,0.9970741271972656
70,new_data\test\image\volume-77_slice_8_0,0.8838577270507812,0.8838577270507812,0.7918862572200007,0.8838577270507812,0.8838577270507812
71,new_data\test\image\volume-77_slice_92_0,1.0,1.0,1.0,1.0,1.0
72,new_data\test\image\volume-78_slice_123_0,0.9994621276855469,0.9994621276855469,0.9989248336732943,0.9994621276855469,0.9994621276855469
73,new_data\test\image\volume-78_slice_124_0,0.9990272521972656,0.9990272521972656,0.9980563950319933,0.9990272521972656,0.9990272521972656
74,new_data\test\image\volume-78_slice_133_0,0.9952659606933594,0.9964309925048932,0.9928873700394258,0.9975987550233051,0.9952659606933594
75,new_data\test\image\volume-78_slice_154_0,0.9957351684570312,0.9961208582577255,0.9922716957032452,0.9965068469617204,0.9957351684570312
76,new_data\test\image\volume-78_slice_161_0,0.9934463500976562,0.9944250551766799,0.98891192575547,0.9954056905224211,0.9934463500976562
77,new_data\test\image\volume-78_slice_174_0,0.9989585876464844,0.9990614878088793,0.9981247355762817,0.9991644091724217,0.9989585876464844
78,new_data\test\image\volume-78_slice_185_0,1.0,1.0,1.0,1.0,1.0
79,new_data\test\image\volume-78_slice_27_0,1.0,1.0,1.0,1.0,1.0
80,new_data\test\image\volume-78_slice_37_0,1.0,1.0,1.0,1.0,1.0
81,new_data\test\image\volume-78_slice_43_0,1.0,1.0,1.0,1.0,1.0
82,new_data\test\image\volume-78_slice_44_0,1.0,1.0,1.0,1.0,1.0
83,new_data\test\image\volume-78_slice_48_0,1.0,1.0,1.0,1.0,1.0
84,new_data\test\image\volume-78_slice_54_0,1.0,1.0,1.0,1.0,1.0
85,new_data\test\image\volume-78_slice_64_0,1.0,1.0,1.0,1.0,1.0
86,new_data\test\image\volume-78_slice_66_0,1.0,1.0,1.0,1.0,1.0
87,new_data\test\image\volume-78_slice_69_0,1.0,1.0,1.0,1.0,1.0
88,new_data\test\image\volume-78_slice_70_0,1.0,1.0,1.0,1.0,1.0
89,new_data\test\image\volume-78_slice_75_0,1.0,1.0,1.0,1.0,1.0
90,new_data\test\image\volume-79_slice_11_0,0.98968505859375,0.98968505859375,0.9795807406512415,0.98968505859375,0.98968505859375
91,new_data\test\image\volume-79_slice_136_0,1.0,1.0,1.0,1.0,1.0
92,new_data\test\image\volume-79_slice_140_0,1.0,1.0,1.0,1.0,1.0
93,new_data\test\image\volume-79_slice_14_0,0.931488037109375,0.931488037109375,0.8717619170022564,0.931488037109375,0.931488037109375
94,new_data\test\image\volume-79_slice_19_0,1.0,1.0,1.0,1.0,1.0
95,new_data\test\image\volume-79_slice_30_0,1.0,1.0,1.0,1.0,1.0
96,new_data\test\image\volume-79_slice_3_0,1.0,1.0,1.0,1.0,1.0
97,new_data\test\image\volume-79_slice_54_0,1.0,1.0,1.0,1.0,1.0
98,new_data\test\image\volume-79_slice_5_0,1.0,1.0,1.0,1.0,1.0
99,new_data\test\image\volume-79_slice_63_0,1.0,1.0,1.0,1.0,1.0
100,new_data\test\image\volume-79_slice_77_0,0.9994583129882812,0.9994583129882812,0.9989172125084831,0.9994583129882812,0.9994583129882812
101,new_data\test\image\volume-79_slice_78_0,0.9993782043457031,0.9993782043457031,0.9987571814705669,0.9993782043457031,0.9993782043457031
102,new_data\test\image\volume-79_slice_7_0,0.9932441711425781,0.9932441711425781,0.9865790121819525,0.9932441711425781,0.9932441711425781
103,new_data\test\image\volume-79_slice_80_0,0.9997062683105469,0.9997062683105469,0.9994127091270341,0.9997062683105469,0.9997062683105469
104,new_data\test\image\volume-79_slice_96_0,0.99951171875,0.99951171875,0.9990239141044412,0.99951171875,0.99951171875
105,new_data\test\image\volume-80_slice_105_0,1.0,1.0,1.0,1.0,1.0
106,new_data\test\image\volume-80_slice_107_0,1.0,1.0,1.0,1.0,1.0
107,new_data\test\image\volume-80_slice_109_0,1.0,1.0,1.0,1.0,1.0
108,new_data\test\image\volume-80_slice_145_0,0.99407958984375,0.9959259797139779,0.9918850200210106,0.9977792412662919,0.99407958984375
109,new_data\test\image\volume-80_slice_178_0,0.8698883056640625,0.8698883056640625,0.7697365756180549,0.8698883056640625,0.8698883056640625
110,new_data\test\image\volume-80_slice_188_0,0.9138755798339844,0.9138755798339844,0.8414096606853727,0.9138755798339844,0.9138755798339844
111,new_data\test\image\volume-80_slice_190_0,0.9948692321777344,0.9948692321777344,0.9897908451586214,0.9948692321777344,0.9948692321777344
112,new_data\test\image\volume-80_slice_201_0,0.9999771118164062,0.9999771118164062,0.9999542246805264,0.9999771118164062,0.9999771118164062
113,new_data\test\image\volume-80_slice_210_0,1.0,1.0,1.0,1.0,1.0
114,new_data\test\image\volume-80_slice_26_0,1.0,1.0,1.0,1.0,1.0
115,new_data\test\image\volume-80_slice_32_0,1.0,1.0,1.0,1.0,1.0
116,new_data\test\image\volume-80_slice_39_0,1.0,1.0,1.0,1.0,1.0
117,new_data\test\image\volume-80_slice_47_0,1.0,1.0,1.0,1.0,1.0
118,new_data\test\image\volume-80_slice_76_0,1.0,1.0,1.0,1.0,1.0
119,new_data\test\image\volume-80_slice_83_0,1.0,1.0,1.0,1.0,1.0
120,new_data\test\image\volume-80_slice_92_0,1.0,1.0,1.0,1.0,1.0
121,new_data\test\image\volume-80_slice_95_0,1.0,1.0,1.0,1.0,1.0
122,new_data\test\image\volume-80_slice_98_0,1.0,1.0,1.0,1.0,1.0
123,new_data\test\image\volume-81_slice_0_0,1.0,1.0,1.0,1.0,1.0
124,new_data\test\image\volume-81_slice_114_0,1.0,1.0,1.0,1.0,1.0
125,new_data\test\image\volume-81_slice_118_0,1.0,1.0,1.0,1.0,1.0
126,new_data\test\image\volume-81_slice_125_0,1.0,1.0,1.0,1.0,1.0
127,new_data\test\image\volume-81_slice_136_0,1.0,1.0,1.0,1.0,1.0
128,new_data\test\image\volume-81_slice_138_0,1.0,1.0,1.0,1.0,1.0
129,new_data\test\image\volume-81_slice_139_0,1.0,1.0,1.0,1.0,1.0
130,new_data\test\image\volume-81_slice_157_0,1.0,1.0,1.0,1.0,1.0
131,new_data\test\image\volume-81_slice_161_0,1.0,1.0,1.0,1.0,1.0
132,new_data\test\image\volume-81_slice_165_0,1.0,1.0,1.0,1.0,1.0
133,new_data\test\image\volume-81_slice_173_0,1.0,1.0,1.0,1.0,1.0
134,new_data\test\image\volume-81_slice_18_0,1.0,1.0,1.0,1.0,1.0
135,new_data\test\image\volume-81_slice_210_0,0.9999275207519531,0.9999275207519531,0.9998550520096275,0.9999275207519531,0.9999275207519531
136,new_data\test\image\volume-81_slice_216_0,0.9993209838867188,0.9993209838867188,0.9986428892734883,0.9993209838867188,0.9993209838867188
137,new_data\test\image\volume-81_slice_226_0,0.9991569519042969,0.9991569519042969,0.9983153240714272,0.9991569519042969,0.9991569519042969
138,new_data\test\image\volume-81_slice_230_0,0.9987564086914062,0.9987564086914062,0.9975159065797996,0.9987564086914062,0.9987564086914062
139,new_data\test\image\volume-81_slice_242_0,0.9958724975585938,0.9968593024787644,0.9937382711537949,0.9978480649784998,0.9958724975585938
140,new_data\test\image\volume-81_slice_243_0,0.9954910278320312,0.996475552246215,0.9929758607043926,0.9974620259454335,0.9954910278320312
141,new_data\test\image\volume-81_slice_247_0,0.9949226379394531,0.9958856850477584,0.9918050865504549,0.996850598348093,0.9949226379394531
142,new_data\test\image\volume-81_slice_273_0,0.99578857421875,0.99578857421875,0.991612471889625,0.99578857421875,0.99578857421875
143,new_data\test\image\volume-81_slice_280_0,0.9951972961425781,0.9951972961425781,0.99044050371484,0.9951972961425781,0.9951972961425781
144,new_data\test\image\volume-81_slice_283_0,0.9954185485839844,0.9954185485839844,0.9908788851126848,0.9954185485839844,0.9954185485839844
145,new_data\test\image\volume-81_slice_284_0,0.9948692321777344,0.9948692321777344,0.9897908451586214,0.9948692321777344,0.9948692321777344
146,new_data\test\image\volume-81_slice_296_0,0.9898414611816406,0.9898414611816406,0.9798872386303987,0.9898414611816406,0.9898414611816406
147,new_data\test\image\volume-81_slice_316_0,0.998870849609375,0.998870849609375,0.9977442463039171,0.998870849609375,0.998870849609375
148,new_data\test\image\volume-81_slice_320_0,0.9985389709472656,0.9985389709472656,0.9970822048779745,0.9985389709472656,0.9985389709472656
149,new_data\test\image\volume-81_slice_330_0,1.0,1.0,1.0,1.0,1.0
150,new_data\test\image\volume-81_slice_337_0,1.0,1.0,1.0,1.0,1.0
151,new_data\test\image\volume-81_slice_40_0,1.0,1.0,1.0,1.0,1.0
152,new_data\test\image\volume-81_slice_50_0,1.0,1.0,1.0,1.0,1.0
153,new_data\test\image\volume-81_slice_57_0,1.0,1.0,1.0,1.0,1.0
154,new_data\test\image\volume-81_slice_64_0,1.0,1.0,1.0,1.0,1.0
155,new_data\test\image\volume-81_slice_80_0,1.0,1.0,1.0,1.0,1.0
156,new_data\test\image\volume-81_slice_85_0,1.0,1.0,1.0,1.0,1.0
157,new_data\test\image\volume-81_slice_89_0,1.0,1.0,1.0,1.0,1.0
158,new_data\test\image\volume-82_slice_109_0,1.0,1.0,1.0,1.0,1.0
159,new_data\test\image\volume-82_slice_11_0,1.0,1.0,1.0,1.0,1.0
160,new_data\test\image\volume-82_slice_121_0,1.0,1.0,1.0,1.0,1.0
161,new_data\test\image\volume-82_slice_122_0,1.0,1.0,1.0,1.0,1.0
162,new_data\test\image\volume-82_slice_136_0,1.0,1.0,1.0,1.0,1.0
163,new_data\test\image\volume-82_slice_137_0,1.0,1.0,1.0,1.0,1.0
164,new_data\test\image\volume-82_slice_142_0,1.0,1.0,1.0,1.0,1.0
165,new_data\test\image\volume-82_slice_144_0,1.0,1.0,1.0,1.0,1.0
166,new_data\test\image\volume-82_slice_151_0,1.0,1.0,1.0,1.0,1.0
167,new_data\test\image\volume-82_slice_167_0,1.0,1.0,1.0,1.0,1.0
168,new_data\test\image\volume-82_slice_168_0,1.0,1.0,1.0,1.0,1.0
169,new_data\test\image\volume-82_slice_185_0,1.0,1.0,1.0,1.0,1.0
170,new_data\test\image\volume-82_slice_186_0,1.0,1.0,1.0,1.0,1.0
171,new_data\test\image\volume-82_slice_187_0,1.0,1.0,1.0,1.0,1.0
172,new_data\test\image\volume-82_slice_213_0,1.0,1.0,1.0,1.0,1.0
173,new_data\test\image\volume-82_slice_219_0,1.0,1.0,1.0,1.0,1.0
174,new_data\test\image\volume-82_slice_220_0,1.0,1.0,1.0,1.0,1.0
175,new_data\test\image\volume-82_slice_270_0,1.0,1.0,1.0,1.0,1.0
176,new_data\test\image\volume-82_slice_295_0,1.0,1.0,1.0,1.0,1.0
177,new_data\test\image\volume-82_slice_336_0,0.9990882873535156,0.9990882873535156,0.9981782356326439,0.9990882873535156,0.9990882873535156
178,new_data\test\image\volume-82_slice_380_0,0.9866447448730469,0.9915468012022328,0.9832353175975944,0.9964978116138578,0.9866447448730469
179,new_data\test\image\volume-82_slice_38_0,0.9812049865722656,0.9857587963193617,0.9719175209428337,0.9903550719615589,0.9812049865722656
180,new_data\test\image\volume-82_slice_397_0,0.9777488708496094,0.9859802927808797,0.9723482549317147,0.9943514879716954,0.9777488708496094
181,new_data\test\image\volume-82_slice_402_0,0.9782180786132812,0.9853031019100205,0.9710319443813332,0.9924915045631526,0.9782180786132812
182,new_data\test\image\volume-82_slice_413_0,0.9724769592285156,0.9759523449478485,0.9530341094313101,0.9794526600506384,0.9724769592285156
183,new_data\test\image\volume-82_slice_43_0,0.9884109497070312,0.9884109497070312,0.9770874342904119,0.9884109497070312,0.9884109497070312
184,new_data\test\image\volume-82_slice_443_0,0.9582061767578125,0.9582061767578125,0.9197656536067375,0.9582061767578125,0.9582061767578125
185,new_data\test\image\volume-82_slice_468_0,0.863433837890625,0.863433837890625,0.7596863840184732,0.863433837890625,0.863433837890625
186,new_data\test\image\volume-82_slice_471_0,0.9913444519042969,0.9913444519042969,0.9828374550419231,0.9913444519042969,0.9913444519042969
187,new_data\test\image\volume-82_slice_472_0,0.9927787780761719,0.9927787780761719,0.9856611005275776,0.9927787780761719,0.9927787780761719
188,new_data\test\image\volume-82_slice_473_0,0.9944534301757812,0.9944534301757812,0.9889680498334585,0.9944534301757812,0.9944534301757812
189,new_data\test\image\volume-82_slice_474_0,0.9943161010742188,0.9943161010742188,0.988696450381969,0.9943161010742188,0.9943161010742188
190,new_data\test\image\volume-82_slice_484_0,0.9964370727539062,0.9964370727539062,0.9928994442712807,0.9964370727539062,0.9964370727539062
191,new_data\test\image\volume-82_slice_501_0,1.0,1.0,1.0,1.0,1.0
192,new_data\test\image\volume-82_slice_504_0,1.0,1.0,1.0,1.0,1.0
193,new_data\test\image\volume-82_slice_506_0,1.0,1.0,1.0,1.0,1.0
194,new_data\test\image\volume-82_slice_508_0,1.0,1.0,1.0,1.0,1.0
195,new_data\test\image\volume-82_slice_509_0,1.0,1.0,1.0,1.0,1.0
196,new_data\test\image\volume-82_slice_54_0,1.0,1.0,1.0,1.0,1.0
197,new_data\test\image\volume-82_slice_59_0,1.0,1.0,1.0,1.0,1.0
198,new_data\test\image\volume-82_slice_63_0,1.0,1.0,1.0,1.0,1.0
199,new_data\test\image\volume-82_slice_7_0,1.0,1.0,1.0,1.0,1.0
200,new_data\test\image\volume-82_slice_93_0,1.0,1.0,1.0,1.0,1.0
201,new_data\test\image\volume-82_slice_94_0,1.0,1.0,1.0,1.0,1.0
202,new_data\test\image\volume-82_slice_99_0,1.0,1.0,1.0,1.0,1.0
203,new_data\test\image\volume-83_slice_121_0,1.0,1.0,1.0,1.0,1.0
204,new_data\test\image\volume-83_slice_135_0,1.0,1.0,1.0,1.0,1.0
205,new_data\test\image\volume-83_slice_136_0,1.0,1.0,1.0,1.0,1.0
206,new_data\test\image\volume-83_slice_141_0,1.0,1.0,1.0,1.0,1.0
207,new_data\test\image\volume-83_slice_149_0,1.0,1.0,1.0,1.0,1.0
208,new_data\test\image\volume-83_slice_14_0,1.0,1.0,1.0,1.0,1.0
209,new_data\test\image\volume-83_slice_154_0,1.0,1.0,1.0,1.0,1.0
210,new_data\test\image\volume-83_slice_156_0,1.0,1.0,1.0,1.0,1.0
211,new_data\test\image\volume-83_slice_167_0,1.0,1.0,1.0,1.0,1.0
212,new_data\test\image\volume-83_slice_168_0,1.0,1.0,1.0,1.0,1.0
213,new_data\test\image\volume-83_slice_170_0,1.0,1.0,1.0,1.0,1.0
214,new_data\test\image\volume-83_slice_171_0,1.0,1.0,1.0,1.0,1.0
215,new_data\test\image\volume-83_slice_187_0,1.0,1.0,1.0,1.0,1.0
216,new_data\test\image\volume-83_slice_198_0,1.0,1.0,1.0,1.0,1.0
217,new_data\test\image\volume-83_slice_210_0,1.0,1.0,1.0,1.0,1.0
218,new_data\test\image\volume-83_slice_214_0,1.0,1.0,1.0,1.0,1.0
219,new_data\test\image\volume-83_slice_218_0,1.0,1.0,1.0,1.0,1.0
220,new_data\test\image\volume-83_slice_228_0,1.0,1.0,1.0,1.0,1.0
221,new_data\test\image\volume-83_slice_22_0,1.0,1.0,1.0,1.0,1.0
222,new_data\test\image\volume-83_slice_235_0,1.0,1.0,1.0,1.0,1.0
223,new_data\test\image\volume-83_slice_237_0,1.0,1.0,1.0,1.0,1.0
224,new_data\test\image\volume-83_slice_240_0,1.0,1.0,1.0,1.0,1.0
225,new_data\test\image\volume-83_slice_277_0,1.0,1.0,1.0,1.0,1.0
226,new_data\test\image\volume-83_slice_27_0,1.0,1.0,1.0,1.0,1.0
227,new_data\test\image\volume-83_slice_291_0,1.0,1.0,1.0,1.0,1.0
228,new_data\test\image\volume-83_slice_332_0,1.0,1.0,1.0,1.0,1.0
229,new_data\test\image\volume-83_slice_335_0,1.0,1.0,1.0,1.0,1.0
230,new_data\test\image\volume-83_slice_34_0,1.0,1.0,1.0,1.0,1.0
231,new_data\test\image\volume-83_slice_353_0,1.0,1.0,1.0,1.0,1.0
232,new_data\test\image\volume-83_slice_36_0,0.9996528625488281,0.9996528625488281,0.9993059660228422,0.9996528625488281,0.9996528625488281
233,new_data\test\image\volume-83_slice_373_0,1.0,1.0,1.0,1.0,1.0
234,new_data\test\image\volume-83_slice_389_0,0.9997177124023438,0.9997177124023438,0.9994355841322868,0.9997177124023438,0.9997177124023438
235,new_data\test\image\volume-83_slice_394_0,0.9997100830078125,0.9997100830078125,0.9994203340706277,0.9997100830078125,0.9997100830078125
236,new_data\test\image\volume-83_slice_419_0,0.9993362426757812,0.9993362426757812,0.9986733659146532,0.9993362426757812,0.9993362426757812
237,new_data\test\image\volume-83_slice_426_0,0.9994659423828125,0.9994659423828125,0.9989324548962194,0.9994659423828125,0.9994659423828125
238,new_data\test\image\volume-83_slice_454_0,0.9986190795898438,0.9986190795898438,0.9972419678026407,0.9986190795898438,0.9986190795898438
239,new_data\test\image\volume-83_slice_458_0,0.9465522766113281,0.9465522766113281,0.8985280005793848,0.9465522766113281,0.9465522766113281
240,new_data\test\image\volume-83_slice_475_0,0.9989662170410156,0.9989662170410156,0.9979345692891032,0.9989662170410156,0.9989662170410156
241,new_data\test\image\volume-83_slice_480_0,0.9984169006347656,0.9984169006347656,0.9968388057541353,0.9984169006347656,0.9984169006347656
242,new_data\test\image\volume-83_slice_481_0,0.9977989196777344,0.9977989196777344,0.9956075075840911,0.9977989196777344,0.9977989196777344
243,new_data\test\image\volume-83_slice_48_0,0.9913482666015625,0.9913482666015625,0.982844954086804,0.9913482666015625,0.9913482666015625
244,new_data\test\image\volume-83_slice_491_0,0.9980659484863281,0.9980659484863281,0.9961393636422476,0.9980659484863281,0.9980659484863281
245,new_data\test\image\volume-83_slice_494_0,0.9977912902832031,0.9977912902832031,0.9955923158611922,0.9977912902832031,0.9977912902832031
246,new_data\test\image\volume-83_slice_501_0,0.9975357055664062,0.9975357055664062,0.9950835267704251,0.9975357055664062,0.9975357055664062
247,new_data\test\image\volume-83_slice_518_0,0.9044876098632812,0.9044876098632812,0.8256297400254891,0.9044876098632812,0.9044876098632812
248,new_data\test\image\volume-83_slice_533_0,0.9977951049804688,0.9977951049804688,0.9955999116937295,0.9977951049804688,0.9977951049804688
249,new_data\test\image\volume-83_slice_536_0,0.9971771240234375,0.9971771240234375,0.9943701404421722,0.9971771240234375,0.9971771240234375
250,new_data\test\image\volume-83_slice_538_0,0.9052352905273438,0.9052352905273438,0.8268765723763528,0.9052352905273438,0.9052352905273438
251,new_data\test\image\volume-83_slice_542_0,0.9976615905761719,0.9976615905761719,0.9953340919556853,0.9976615905761719,0.9976615905761719
252,new_data\test\image\volume-83_slice_543_0,0.9979629516601562,0.9979629516601562,0.9959341855808251,0.9979629516601562,0.9979629516601562
253,new_data\test\image\volume-83_slice_54_0,0.9882087707519531,0.9882087707519531,0.9766923671461157,0.9882087707519531,0.9882087707519531
254,new_data\test\image\volume-83_slice_559_0,0.9968109130859375,0.9968109130859375,0.9936421020609932,0.9968109130859375,0.9968109130859375
255,new_data\test\image\volume-83_slice_561_0,0.9978218078613281,0.9978218078613281,0.9956530841406086,0.9978218078613281,0.9978218078613281
256,new_data\test\image\volume-83_slice_581_0,0.9995155334472656,0.9995155334472656,0.9990315360829066,0.9995155334472656,0.9995155334472656
257,new_data\test\image\volume-83_slice_596_0,0.999298095703125,0.999298095703125,0.9985971760544051,0.999298095703125,0.999298095703125
258,new_data\test\image\volume-83_slice_62_0,1.0,1.0,1.0,1.0,1.0
259,new_data\test\image\volume-83_slice_652_0,1.0,1.0,1.0,1.0,1.0
260,new_data\test\image\volume-83_slice_654_0,1.0,1.0,1.0,1.0,1.0
261,new_data\test\image\volume-83_slice_65_0,0.9998970031738281,0.9998970031738281,0.9997940275621636,0.9998970031738281,0.9998970031738281
262,new_data\test\image\volume-83_slice_662_0,1.0,1.0,1.0,1.0,1.0
263,new_data\test\image\volume-83_slice_666_0,1.0,1.0,1.0,1.0,1.0
264,new_data\test\image\volume-83_slice_699_0,1.0,1.0,1.0,1.0,1.0
265,new_data\test\image\volume-83_slice_705_0,1.0,1.0,1.0,1.0,1.0
266,new_data\test\image\volume-83_slice_70_0,1.0,1.0,1.0,1.0,1.0
